@relation jEdit.3.2.1
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max.cc. numeric
@attribute avg.cc. numeric
@attribute bugs numeric
@data
12,6,0,6,38,28,3,5,1,0.3923445,645,1,2,0.9836553,0.5,1,3,51.166668,5,1.4166666,3
6,2,0,16,14,3,8,8,5,0.6666667,92,1,0,0.7826087,0.44444445,0,0,13.833333,1,0.8333333,0
8,6,0,6,31,20,4,4,1,0.7619048,123,0.6666667,1,0.99101794,0.5,4,12,14,2,0.875,1
8,1,13,15,9,12,13,2,0,0.7619048,66,1,2,0,0.35416666,0,0,6.875,3,1.25,0
7,6,0,5,28,13,1,5,7,0.8333333,78,1,2,0.9907834,0.61904764,1,1,9.714286,1,0.85714287,0
2,1,0,3,7,0,1,3,1,0,26,1,1,0,0.6666667,0,0,11.5,3,1.5,0
3,1,0,4,7,1,1,4,1,0.6666667,30,1,3,0,0.53333336,0,0,8,1,0.6666667,0
1,1,0,3,2,0,3,0,0,2,12,0,0,0,1,0,0,9,0,0,0
51,1,0,58,132,925,44,21,42,0.7764706,1458,0.11764706,5,0,0.144,0,0,27.254902,33,1.6666666,0
2,2,0,6,8,0,1,6,0,0,69,0,1,0.875,0.5714286,1,1,32.5,7,3.5,0
5,2,0,5,22,0,1,4,0,0.125,206,1,0,0.7,0.35,1,3,39.8,11,4,0
2,2,0,1,5,1,0,1,2,2,14,0,0,0.9230769,0.75,0,0,6,1,0.5,0
12,7,0,7,57,52,1,7,10,0.7090909,279,1,2,0.9834337,0.2777778,0,0,21.833334,3,1.3333334,1
3,1,0,4,7,1,1,4,2,0.5,21,1,1,0,0.6666667,0,0,5.6666665,2,1,0
13,1,2,6,32,76,5,2,8,0.9722222,439,0.33333334,0,0,0.3181818,0,0,32.53846,10,2.4615386,0
2,3,0,1,3,1,1,0,1,2,8,0,0,0.94736844,0.75,1,1,3,1,0.5,0
4,5,0,1,5,6,1,1,2,1,21,1,1,0.99542683,0.6666667,1,1,4,1,0.75,0
3,1,0,24,3,3,24,0,3,1.5,4,0,0,0,0.8333333,0,0,0,1,1,0
2,1,0,9,10,1,1,8,1,2,49,0,0,0,0.75,0,0,23.5,5,2.5,0
3,7,0,4,33,3,1,4,3,1,176,1,0,0.9969466,0.6666667,0,0,57.333332,1,0.6666667,2
2,2,0,8,5,1,2,6,1,1,19,0,0,0.94736844,0.6666667,0,0,8,1,0.5,0
45,1,0,41,77,898,36,5,28,0.79545456,1472,0.25,2,0,0.083333336,0,0,31.622223,12,2.0222223,0
7,1,0,5,12,13,5,0,6,0.5,64,1,0,0,0.16666667,0,0,7.857143,4,1.5714285,0
4,1,0,13,20,0,5,10,4,0.5555556,301,0.33333334,2,0,0.35714287,0,0,73.5,2,1,0
5,1,0,3,12,0,2,1,3,0.53125,251,1,0,0,0.6,0,0,47.6,10,3.8,0
2,1,0,3,12,0,1,3,1,0,48,1,2,0,0.6666667,0,0,22,4,2,0
2,1,0,3,8,0,1,3,1,0,27,1,1,0,0.6666667,0,0,12,2,1,0
2,6,0,2,6,1,1,1,1,2,26,0,0,0.99856734,0.6,1,1,12,1,0.5,0
2,1,0,2,3,0,2,0,1,0.5,16,0,0,0,0.75,0,0,6,1,0.5,0
19,1,0,19,71,91,6,15,9,0.7083333,1263,0.625,1,0,0.2748538,0,0,65.052635,5,1.6315789,0
2,1,0,1,10,0,1,1,1,0,37,1,1,0,0.6666667,0,0,17,3,1.5,0
4,1,0,5,4,6,5,0,4,2,4,0,0,0,1,0,0,0,1,1,0
2,2,0,2,6,0,1,2,1,0,29,1,1,0.6666667,0.6666667,0,0,13,3,1.5,0
1,8,0,4,15,0,2,4,1,2,83,0,0,1,1,0,0,82,0,0,1
2,2,0,2,9,0,1,2,1,0,34,1,1,0.8888889,0.6666667,0,0,15.5,2,1,0
2,5,0,4,15,1,1,4,2,2,50,0,0,0.99852943,0.6,0,0,24,4,2,0
13,5,0,6,40,0,2,5,13,0.7083333,338,0,0,0.9835841,0.3846154,4,13,24.692308,14,2.6153846,0
2,1,0,3,4,1,1,3,1,1,21,1,1,0,0.6666667,0,0,9,1,0.5,0
3,1,0,4,10,3,1,4,1,1,31,1,1,0,0.6666667,0,0,9,1,0.6666667,0
45,2,0,34,107,928,13,25,26,0.9300699,2533,0.46153846,2,0.1521739,0.23106061,1,2,55,9,1.7777778,0
2,1,0,5,21,0,1,5,1,0,137,1,1,0,0.6666667,0,0,67,7,3.5,0
3,6,0,4,24,1,1,3,1,0.5,253,1,1,0.99698794,1,1,3,80,1,0.6666667,1
11,2,0,10,96,21,2,10,3,0.82857144,1272,0.5,3,0.33333334,0.23636363,0,0,113.36364,17,4.909091,9
2,6,0,2,8,1,1,2,1,1,58,1,1,0.99856734,0.5833333,1,1,27.5,6,3,0
3,1,0,6,12,1,1,6,1,0.625,54,1,4,0,0.5833333,0,0,15.666667,1,0.6666667,0
1,1,0,2,2,0,1,1,0,2,8,0,2,0,1,0,0,3,0,0,0
3,6,0,4,27,1,1,3,3,0.5,238,1,1,0.99698794,1,2,4,76,3,1.6666666,0
5,3,0,6,13,4,2,4,4,0.8333333,47,0.33333334,0,0.6666667,0.5,1,1,7.8,1,0.6,0
12,7,0,9,72,40,3,8,2,0.9431818,687,0.875,1,0.9834337,0.22222222,1,3,54.916668,5,1.25,4
5,2,0,11,33,6,1,10,1,0.625,204,0,0,0.8181818,0.43333334,1,1,39.4,1,0.8,0
17,1,0,1,37,100,1,0,16,0.7,691,0.8,0,0,0.32352942,0,0,39.058823,13,2.1176472,0
3,1,0,3,5,1,1,3,1,0.6666667,29,1,2,0,0.5833333,0,0,7.6666665,1,0.6666667,0
10,1,0,10,46,9,4,8,7,0.95111114,1441,0.48,1,0,0.31428573,0,0,140.6,32,8.5,1
4,1,0,10,26,0,2,8,2,0.33333334,142,1,0,0,0.4,0,0,34.25,4,2.5,0
17,7,0,5,80,98,3,4,4,0.875,662,1,0,0.9775449,0.1875,1,3,37.294117,5,1.1764706,0
4,1,0,7,15,0,6,2,1,0.9444444,88,0,0,0,0.4375,0,0,19.5,3,1.5,0
3,1,0,1,7,1,1,1,1,0.5,22,1,1,0,0.8333333,0,0,6,1,0.6666667,0
5,6,0,4,35,0,2,3,3,0.71153843,386,1,0,0.993994,0.5,3,5,73.6,6,2,1
15,1,0,19,28,0,18,1,11,0.66964287,391,0.125,1,0,0.33333334,0,0,24.533333,6,2.2666667,0
3,2,0,6,9,1,1,6,1,0.75,47,1,1,0.875,0.6666667,0,0,14,3,1.3333334,0
5,5,0,7,31,0,3,6,2,0.625,144,1,1,0.99391174,0.35,1,1,27,2,1,0
1,1,0,31,1,0,31,1,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,2,1,0,2,0,0,2,186,0,0,0,0,0,0,148,0,0,0
4,1,0,3,19,0,1,3,3,0.33333334,297,1,1,0,0.6666667,0,0,73,15,5.75,0
2,1,0,10,19,0,1,10,1,0,136,1,1,0,0.6,0,0,66.5,1,0.5,0
2,5,0,2,12,1,1,1,2,2,46,0,0,0.99852943,0.6,0,0,22,4,2,0
5,3,0,4,18,8,0,4,5,0.375,173,1,2,0.8181818,0.36666667,2,3,32.4,7,2.6,0
8,5,0,4,33,28,2,2,7,2,143,0,0,0.9929742,0.5,1,1,16.875,3,1.125,0
3,1,0,4,6,1,1,4,1,0.75,25,1,2,0,0.5833333,0,0,6.6666665,1,0.6666667,0
3,1,0,3,11,1,1,3,1,0.5,44,1,2,0,0.6666667,0,0,13,2,1,0
5,7,0,8,52,2,1,8,4,0.5,364,1,1,0.99391174,0.46666667,0,0,70.8,3,1.6,0
3,1,0,4,22,0,1,4,1,0,190,1,1,0,0.5555556,0,0,62,13,6,0
10,1,2,15,17,23,14,1,7,0.7777778,80,0,0,0,0.4,0,0,6.6,1,0.7,1
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,2,0,7,6,1,1,6,1,2,28,0,0,0.94736844,0.625,1,1,13,1,0.5,0
6,2,0,4,22,3,1,3,0,1.0625,288,0,0,0.6363636,0.2857143,1,2,44.333332,25,5.1666665,0
6,1,3,29,14,7,29,1,6,0.6,49,1,1,0,0.5833333,0,0,6.8333335,1,0.8333333,0
6,3,0,2,19,15,2,0,4,1.12,184,0,0,0.85,0.5,1,1,28.833334,14,2.8333333,0
6,2,0,3,19,9,1,3,5,0.6,77,1,0,0.7058824,0.44444445,1,3,11.666667,2,1,0
3,2,0,2,9,0,1,2,2,0.5,40,0.5,1,0.8333333,0.6666667,0,0,11.666667,3,1.3333334,0
3,1,0,1,8,1,1,1,1,0.5,23,1,1,0,0.6666667,0,0,6.3333335,1,0.6666667,0
3,1,0,3,9,1,1,3,1,0.5,34,1,1,0,0.8333333,0,0,10,4,1.6666666,0
2,1,0,4,22,0,1,4,1,0,119,1,1,0,0.6666667,0,0,58,11,5.5,0
2,1,0,2,6,0,1,2,1,0.5,21,1,2,0,0.6666667,0,0,8.5,1,0.5,0
15,7,0,12,91,47,2,11,3,0.80803573,1186,1,3,0.9790105,0.28333333,1,1,77,7,1.3333334,6
126,3,0,102,316,6941,79,40,90,0.95255816,5047,0.7906977,7,0.3243243,0.06878307,1,1,38.714287,25,3.5317461,25
2,1,0,1,5,0,1,1,1,0,15,1,1,0,0.6666667,0,0,6,1,0.5,0
5,2,0,5,12,0,2,3,0,0.375,127,1,0,0.6363636,0.3,1,2,24,4,1.6,0
4,2,0,5,15,0,2,5,2,0.5,69,0.5,1,0.7692308,0.4375,0,0,15.75,5,1.75,0
3,1,0,2,4,0,2,0,3,0.5,20,0,0,0,0.5555556,0,0,5,1,0.6666667,0
2,1,0,5,25,0,1,5,1,0,117,1,1,0,0.6666667,0,0,57,9,4.5,0
13,6,0,11,60,50,5,10,1,0.81666666,361,1,1,0.98219585,0.24358974,4,12,26.384615,5,1.9230769,0
17,6,0,14,59,94,13,9,8,0.8984375,334,1,1,0.976012,0.21323529,3,6,18.17647,5,1.3529412,1
8,1,0,5,37,14,1,5,7,0.75,211,0.25,1,0,0.6666667,0,0,24.875,5,1.875,0
2,1,0,2,14,0,1,2,1,0,51,1,1,0,0.6666667,0,0,24,3,1.5,0
11,1,0,3,16,55,2,1,9,2,456,0,0,0,0.36363637,0,0,40.454544,6,3.5454545,0
3,6,16,19,13,3,19,3,3,1,59,1,1,0.9969372,0.5,0,0,18.333334,1,0.6666667,0
13,1,0,64,55,36,64,1,7,0.8869048,433,0.5714286,0,0,0.17857143,0,0,31.23077,7,2.3076923,0
2,1,0,3,2,1,3,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
16,1,2,23,25,106,21,2,15,0.8,128,1,0,0,0.20535715,0,0,6.875,3,1.1875,0
18,5,0,16,62,31,5,14,16,0.7941176,551,0.5833333,5,0.9760837,0.31764707,0,0,28.944445,7,1.9444444,8
2,1,0,1,3,1,1,0,0,1,16,0,2,0,1,0,0,6,0,0,0
2,1,0,5,2,1,5,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
5,2,0,16,35,10,2,14,1,1.1428572,256,0,0,0.8181818,0.72,0,0,48.8,1,0.8,0
2,1,0,2,3,1,2,0,0,1,16,0,0,0,0.75,0,0,6,0,0,0
3,1,0,5,4,3,5,0,2,1.4375,23,0,2,0,0.5,0,0,4,2,1,0
2,2,0,12,22,1,1,11,1,2,185,0,0,0.94736844,0.625,1,2,91.5,1,0.5,0
10,2,0,5,28,13,3,4,9,0.7222222,230,0.75,1,0.7241379,0.4722222,1,3,21.6,3,1.2,2
9,1,0,8,39,36,5,4,9,2,904,0,0,0,0.3015873,0,0,99.44444,20,6,5
2,2,0,7,5,1,2,5,2,1,22,0,0,0.94736844,0.625,1,1,9.5,1,0.5,0
6,1,0,11,15,0,8,5,5,0.6666667,72,1,1,0,0.33333334,0,0,10.5,2,1.1666666,0
11,1,0,22,29,23,19,3,8,0.72,244,1,1,0,0.16,0,0,20.727272,5,1.7272727,0
2,1,0,4,9,1,1,4,1,2,35,0,0,0,1,0,0,16.5,2,1,0
2,2,0,12,10,1,1,11,1,1.125,137,0.625,4,0.94736844,0.625,1,1,63.5,1,0.5,0
1,4,0,3,2,0,2,1,1,2,5,0,0,1,1,0,0,4,0,0,0
4,2,0,10,21,2,2,8,3,0.5555556,174,0.33333334,0,0.85714287,0.5,1,1,41.75,1,0.75,0
2,7,0,1,3,1,1,1,1,1,12,1,1,0.99869454,0.6666667,1,1,4.5,1,0.5,0
2,8,0,10,30,1,2,9,2,2,175,0,0,0.99883586,0.75,2,3,86.5,15,7.5,3
3,1,0,1,9,1,1,1,1,0.5,32,1,1,0,0.8333333,0,0,9.333333,1,0.6666667,0
4,1,0,10,5,0,10,0,4,0.6666667,28,1,0,0,0.5,0,0,5.25,1,0.75,0
4,1,0,2,5,0,1,1,3,0,63,1,0,0,0.6666667,0,0,14.25,2,1.5,0
2,1,0,1,8,0,1,1,1,0,29,1,1,0,0.6666667,0,0,13,3,1.5,0
2,2,0,8,8,1,1,7,1,2,50,0,0,0.94736844,0.625,1,1,24,1,0.5,0
118,1,0,6,180,6075,5,1,27,0.92112595,5223,0.7173913,1,0,0.13806707,0,0,42.48305,9,1.4491526,0
39,1,0,70,144,725,58,21,34,0.95526314,1492,0.4,1,0,0.13596492,0,0,37,16,2.6923077,8
6,5,0,5,34,0,3,5,2,0.4,129,1,1,0.9918167,0.2777778,0,0,20,1,0.8333333,1
2,2,0,7,7,1,1,6,1,2,30,0,0,0.94736844,0.625,1,1,14,1,0.5,0
2,1,0,6,4,0,5,2,2,0.6666667,30,0,1,0,0.75,0,0,12.5,1,0.5,0
7,6,0,7,33,11,4,6,0,0.7777778,145,1,3,0.99086756,0.2857143,0,0,19.285715,1,0.85714287,1
13,7,0,10,72,44,2,9,4,0.78205127,631,1,0,0.9819549,0.21794872,0,0,46.53846,7,1.7692307,0
8,1,0,8,28,6,1,7,8,0.6785714,160,1,2,0,0.234375,0,0,18.5,6,2,0
7,5,0,4,53,11,2,4,0,0.7777778,266,1,1,0.9908953,0.3809524,2,5,36.142857,3,1.1428572,0
2,2,0,4,14,0,1,4,1,0,51,1,1,0.75,0.6666667,0,0,24,2,1,0
2,1,0,5,14,0,3,3,1,0.85714287,117,0.14285715,1,0,0.625,0,0,54,1,0.5,0
2,2,0,1,11,0,1,1,1,0,44,1,1,0.8888889,0.6666667,0,0,20.5,3,1.5,0
2,1,0,1,4,0,1,1,1,0,13,1,1,0,0.6666667,0,0,5,1,0.5,0
2,1,0,2,16,0,1,2,1,0,64,1,1,0,0.6666667,0,0,30.5,6,3,0
1,1,0,1,2,0,1,0,0,2,16,0,0,0,1,0,0,12,0,0,0
6,2,0,4,19,15,1,4,6,2,93,0,0,0.8076923,0.5,1,3,14.5,2,1,1
2,2,0,2,14,0,2,1,1,0,62,1,1,0.75,0.6666667,0,0,29.5,6,3,0
31,1,0,34,108,197,9,27,28,0.64,1228,1,2,0,0.11290322,0,0,38.29032,23,3.1290324,9
5,2,0,7,12,10,5,2,5,2,53,0,0,0.7777778,0.55,0,0,9.6,2,0.8,0
2,1,0,3,5,0,1,3,1,0.5,46,0.5,1,0,0.625,0,0,21,2,1,0
2,2,0,1,5,0,1,1,1,0,17,1,1,0.8,0.6666667,0,0,7,1,0.5,0
4,3,0,1,8,4,1,0,4,1,82,0,0,0.85714287,0.35,2,2,18.5,1,0.75,0
2,1,0,1,4,0,1,1,1,0,13,1,1,0,0.6666667,0,0,5,1,0.5,0
18,6,0,21,124,117,7,20,6,0.77124184,762,1,0,0.97579426,0.1875,3,6,40.833332,7,1.5555556,5
13,5,0,14,65,14,4,14,4,0.6333333,398,1,2,0.9819549,0.32307693,2,5,29.23077,8,1.6153846,3
3,1,0,2,7,1,1,2,1,0.5,27,1,1,0,0.6666667,0,0,7.3333335,1,0.6666667,0
2,1,0,1,13,0,1,1,1,0,58,1,1,0,0.6666667,0,0,27.5,5,2.5,0
3,1,0,2,8,0,1,2,2,0,28,1,1,0,0.6666667,0,0,8,1,0.6666667,0
12,3,0,6,52,8,2,5,10,0.6727273,501,1,0,0.6666667,0.3030303,1,4,40.333332,17,4.3333335,5
2,2,0,3,3,0,2,1,1,0,12,1,0,0.9,0.75,0,0,4.5,1,0.5,0
2,1,0,3,23,0,1,3,1,0,99,1,1,0,0.6666667,0,0,48,4,2,0
4,1,0,7,6,2,5,2,4,1.1666666,109,0,3,0,0.5,0,0,24.25,7,2.25,0
6,1,0,3,18,5,1,2,3,0.56,401,0,0,0,0.5,0,0,65,5,2.5,0
3,1,0,4,16,0,2,3,0,0.55,500,0.05,2,0,0.5555556,0,0,159,4,2.3333333,0
12,1,0,3,25,0,2,1,0,0.43636364,218,1,0,0,0.39583334,0,0,16.75,3,1.3333334,0
4,3,0,4,13,0,4,1,3,1.2222222,71,0.13333334,0,0.85,0.5,1,1,13,1,0.75,0
3,1,0,3,20,0,1,2,3,0,86,0,0,0,0.5555556,0,0,27.333334,5,2,0
5,1,0,5,6,0,3,2,5,0.5,66,0,3,0,0.5,0,0,11.6,2,0.4,0
4,1,0,5,19,0,1,5,3,0.33333334,104,1,1,0,0.6666667,0,0,24.75,5,2.75,0
6,4,0,7,35,9,2,6,6,0.8,169,1,1,0.9923195,0.33333334,2,9,26.833334,5,1.5,0
1,3,0,8,2,0,6,2,1,2,5,0,0,1,1,0,0,4,0,0,0
3,1,0,8,29,1,1,8,1,0.5,181,1,2,0,0.5833333,0,0,58,8,3,0
14,5,0,20,72,37,17,11,8,0.85714287,533,0.9285714,3,0.9804805,0.25714287,2,5,36.07143,6,1.7857143,4
4,2,0,2,8,0,1,2,2,0.33333334,26,1,1,0.7,0.5833333,0,0,5.25,1,0.75,0
2,2,0,2,9,0,1,2,1,0,36,1,1,0.8888889,0.6666667,0,0,16.5,2,1,0
2,1,0,3,5,0,1,3,1,0.5,87,0.5,1,0,0.625,0,0,41.5,9,4.5,0
2,2,0,7,6,1,1,6,1,2,36,0,0,0.94736844,0.625,1,1,17,1,0.5,0
3,1,0,2,6,1,1,2,1,0.5,31,1,1,0,0.6666667,0,0,8.333333,1,0.6666667,0
4,1,0,2,5,0,1,1,4,0.33333334,19,1,0,0,0.75,0,0,3.5,1,0.75,0
2,1,0,1,8,0,1,1,1,0,23,1,1,0,0.6666667,0,0,10,2,1,0
27,1,0,3,40,25,3,0,21,0.5294118,1277,0.7058824,0,0,0.2962963,0,0,45.666668,7,1.5925926,0
11,2,0,5,31,31,1,5,7,0.8,231,1,0,0.5652174,0.4,1,3,19.272728,8,2.2727273,2
5,6,0,6,39,0,3,5,2,0.8,210,1,1,0.99389315,0.32,0,0,40,2,1,0
19,5,0,13,77,71,8,10,8,0.81313133,498,1,3,0.9731744,0.19883041,0,0,24.631578,9,2.0526316,17
14,2,0,11,88,35,6,7,8,0.6730769,889,1,1,0.84210527,0.61904764,1,7,62.214287,10,2.0714285,4
2,2,0,4,9,0,1,4,1,0,54,1,2,0.8888889,0.6666667,0,0,25,3,1.5,0
11,3,2,51,20,0,51,1,9,0.1,137,0,1,0.65384614,0.57575756,1,1,11.363636,2,1.1818181,0
2,6,0,1,7,0,1,1,1,0.5,38,0.5,1,0.99861497,0.5833333,1,1,17,1,0.5,0
3,2,0,1,6,1,1,0,1,0.5,25,1,0,0.8333333,0.5,0,0,6.6666665,1,0.6666667,0
4,2,0,10,23,6,3,7,2,2,175,0,0,0.85714287,0.5833333,1,1,42.75,1,0.75,0
2,1,0,14,42,0,1,14,1,0,297,1,1,0,0.6666667,0,0,147,24,12,0
2,2,0,1,5,0,1,1,1,0,17,1,1,0.75,0.6666667,0,0,7,2,1,0
14,7,0,7,54,65,3,7,4,0.84615386,313,1,1,0.9804805,0.2857143,0,0,20.857143,3,1.0714285,3
3,1,0,2,6,1,1,2,1,0.5,19,1,1,0,0.8333333,0,0,5,1,0.6666667,0
2,1,0,3,20,0,1,3,1,0,150,1,1,0,0.6666667,0,0,73.5,7,3.5,0
3,4,0,4,38,0,1,4,2,0.6666667,264,1,1,0.99691355,0.44444445,1,2,86,6,3.3333333,0
36,1,0,23,109,630,12,14,14,2,1557,0,0,0,0.15598291,0,0,42.25,30,3.1111112,0
2,1,0,1,7,0,1,1,1,0,23,1,1,0,0.6666667,0,0,10,2,1,0
10,2,0,9,25,23,5,6,9,0.7407407,164,1,1,0.64,0.31666666,1,1,15.1,2,1.4,0
7,1,0,5,16,0,1,4,4,0.6666667,416,1,1,0,0.26530612,0,0,57.142857,14,4.142857,3
8,2,0,8,34,12,2,6,5,0.71428573,223,1,0,0.5,0.29166666,0,0,26.375,8,2,0
3,1,0,2,6,1,1,2,1,0.5,31,1,1,0,0.6666667,0,0,8.666667,2,1,0
4,1,0,5,16,2,5,0,2,1.0833334,179,0.875,0,0,0.33333334,0,0,41.75,20,8.75,5
11,2,0,2,23,25,1,1,7,0.8333333,167,0.6666667,0,0.64,0.3030303,2,2,13.909091,4,1.5454545,0
2,2,0,1,7,0,1,1,1,0,22,1,1,0.75,0.6666667,0,0,9.5,2,1,0
5,1,0,5,16,0,1,5,1,0.41666666,97,0,0,0,0.45,0,0,17.8,1,0.8,0
19,5,0,31,132,57,16,22,12,0.5952381,828,1,6,0.9731744,0.21052632,1,1,42.210526,21,3.2105262,5
2,1,0,6,6,0,3,3,2,0,16,1,1,0,0.6666667,0,0,6.5,1,0.5,0
11,1,0,39,25,0,38,2,11,0,135,1,0,0,0.4848485,0,0,11.181818,2,1.1818181,0
5,2,0,4,16,8,1,4,4,0.95,124,1,0,0.7647059,0.5,1,3,22.8,6,2,0
4,2,0,1,13,6,1,0,2,1,99,1,0,0.8181818,0.5833333,0,0,23.5,1,0.5,0
3,1,0,5,8,1,1,5,1,0.75,30,1,2,0,0.5833333,0,0,8.333333,1,0.6666667,0
2,2,0,4,11,0,1,4,1,0,44,1,1,0.8888889,0.6666667,0,0,20.5,3,1.5,0
3,1,0,2,6,1,1,2,1,0.5,19,1,1,0,0.8333333,0,0,5,1,0.6666667,0
4,2,0,4,8,4,1,3,0,0.6666667,55,1,0,0.7,0.375,1,2,12.25,6,2,0
12,1,0,19,32,36,15,6,12,0.74545455,236,1,3,0,0.41666666,0,0,18.25,5,2,1
3,1,0,13,22,1,1,13,1,0.5,75,1,1,0,0.5555556,0,0,23.333334,7,2.6666667,0
7,6,0,9,58,5,4,8,1,0.73333335,300,1,1,0.99101794,0.5,4,12,41.142857,5,1.7142857,1
2,2,0,2,10,0,1,2,1,0,128,1,1,0.90909094,0.6666667,0,0,62.5,5,2.5,0
2,8,0,9,25,1,2,8,2,2,127,0,0,0.99883586,0.75,3,4,62.5,9,4.5,2
22,1,4,23,36,175,20,6,22,0.99319726,239,0.14285715,0,0,0.39204547,0,0,9.545455,4,1.3181819,4
17,1,0,8,22,100,5,3,17,0.91875,199,1,4,0,0.18382353,0,0,10.117647,4,1.4117647,1
2,2,0,11,9,1,3,8,1,2,65,0,0,0.94736844,0.625,0,0,31.5,1,0.5,0
3,1,0,1,6,1,1,1,1,0.5,25,1,1,0,0.6666667,0,0,6.6666665,1,0.6666667,0
12,2,0,7,38,38,1,7,8,0.8636364,470,1,4,0.5416667,0.31944445,1,3,36.5,12,3.3333333,1
2,2,0,10,9,1,2,8,1,2,40,0,0,0.94736844,0.6,1,2,18.5,1,0.5,0
5,2,0,7,22,4,1,6,3,0.625,93,1,0,0.6363636,0.6,0,0,17.2,4,1.4,0
6,2,0,1,22,0,1,1,5,0.6,264,0.25,1,0.61538464,0.6666667,1,1,42.333332,8,3.1666667,0
2,2,0,1,5,0,1,1,1,0,17,1,1,0.75,0.6666667,0,0,7,2,1,0
2,1,0,4,6,0,1,4,1,0,19,1,1,0,0.625,0,0,8,1,0.5,0
8,5,0,7,69,16,1,7,2,0.7619048,466,1,1,0.9912827,0.28125,2,7,56.875,15,5,0
3,1,0,5,3,3,4,1,3,2,3,0,0,0,0.44444445,0,0,0,1,1,0
7,2,0,5,16,3,1,4,7,0.8095238,115,1,0,0.7,0.39285713,1,1,14.428572,3,1.4285715,1
6,2,0,4,20,13,1,3,5,0.95,126,0.75,0,0.8076923,0.5416667,1,3,19.333334,4,1.3333334,0
1,1,0,5,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0
7,2,0,7,27,0,1,7,3,0.6166667,500,0.6,2,0.45454547,0.2857143,0,0,69,5,3.142857,5
3,6,0,3,17,1,1,2,3,0.5,263,1,0,0.99698794,1,2,4,84,5,2,2
1,4,0,16,2,0,16,0,1,2,5,0,0,1,1,0,0,4,0,0,0
2,1,0,2,6,0,1,2,1,0,18,1,1,0,0.6666667,0,0,7.5,1,0.5,0
2,2,0,1,4,0,1,1,1,0,13,1,1,0.90909094,0.6666667,0,0,5,1,0.5,0
6,1,0,2,40,13,0,2,5,0.6,374,0,0,0,0.28,0,0,61.166668,11,3,0
1,1,0,3,2,0,3,1,0,2,8,1,1,0,1,0,0,6,0,0,0
2,1,0,2,9,0,1,2,1,0,32,1,1,0,0.6666667,0,0,14.5,2,1,0
5,1,0,3,12,0,2,1,3,0.46875,269,1,0,0,0.6,0,0,51.2,10,3.8,0
3,1,0,7,16,1,1,7,1,0.5,99,1,2,0,0.6666667,0,0,31.333334,11,4,0
2,2,0,9,7,1,1,8,1,1,28,0,0,0.94736844,0.625,1,1,12.5,1,0.5,0
13,1,0,6,13,78,6,0,13,2,13,0,0,0,0.43076923,0,0,0,1,1,0
3,6,0,5,18,3,4,2,1,2,71,0,0,0.9973822,0.44444445,0,0,22.666666,2,1,0
3,6,0,4,23,1,1,3,1,0.5,330,1,0,0.99698794,1,2,4,105.333336,3,1.3333334,3
3,2,0,11,14,1,2,10,2,0.875,134,0,2,0.9,0.5555556,1,3,42.333332,1,0.6666667,0
2,1,0,3,21,0,1,3,1,0,153,1,1,0,0.6666667,0,0,75,7,3.5,0
1,1,0,24,1,0,24,0,1,2,1,0,0,0,1,0,0,0,1,1,0
14,2,0,8,34,37,5,4,11,0.7606838,324,1,1,0.8243243,0.2244898,0,0,21.5,8,1.7142857,1
6,2,0,16,45,15,3,13,6,2,280,0,0,0.7826087,0.22916667,1,1,45.666668,1,0.8333333,0
6,7,0,8,47,9,3,8,3,0.8,311,1,0,0.99240124,0.3888889,0,0,50.333332,1,0.8333333,0
2,1,0,1,6,1,1,1,1,2,13,0,0,0,0.75,0,0,5.5,3,1.5,0
3,2,0,3,18,0,1,3,2,0,123,1,1,0.6,0.6666667,0,0,39.666668,6,2.6666667,0
